ID,p1,p2,class,commit_url,method,file,fix hash,fix addr,bug hash,bug addr,UTC of buggy commit
42,AnySoftKeyboard,AnySoftKeyboard,android.database.Cursor,https://github.com/AnySoftKeyboard/AnySoftKeyboard/commit/cc8c1c8fa4e34baf1e2b23b0abb3897a331f2619,addWords(),ContactsDictionary.java,565f89445c99a0b897b131237526973a46f08c1c1be7cbd8120e9160ab189160,https://raw.githubusercontent.com/AnySoftKeyboard/AnySoftKeyboard/cc8c1c8fa4e34baf1e2b23b0abb3897a331f2619/src/com/menny/android/anysoftkeyboard/dictionary/ContactsDictionary.java,9f9d79b45c9c64158208291cb0c896e0283a53819871e89cb9591bb46eb6b06c,https://raw.githubusercontent.com/AnySoftKeyboard/AnySoftKeyboard/b832671708e8f5c5763ed81ac707dad40f6308aa/src/com/menny/android/anysoftkeyboard/dictionary/ContactsDictionary.java,2011-01-14T19:55:12Z
43,AnySoftKeyboard,AnySoftKeyboard,android.database.Cursor,https://github.com/AnySoftKeyboard/AnySoftKeyboard/commit/4f95829aa4932d1c3981a2c9c1476af4aafcc6a7,loadDictionaryAsync(),ContactsDictionary.java,228591d33ad73e962ed85a378c1ada3fcba57dd2b90fef9378521a663c7723d6,https://raw.githubusercontent.com/AnySoftKeyboard/AnySoftKeyboard/4f95829aa4932d1c3981a2c9c1476af4aafcc6a7/src/com/anysoftkeyboard/dictionaries/ContactsDictionary.java,af4942212fb5723fb2099597f7e70af156e88e0047d827ad8e6c75bdd0cf630d,https://raw.githubusercontent.com/AnySoftKeyboard/AnySoftKeyboard/6f539583a8fdd8149c9a821b6f0e42360ed51100/src/com/anysoftkeyboard/dictionaries/ContactsDictionary.java,2013-02-18T03:17:48Z
44,AnySoftKeyboard,AnySoftKeyboard,android.database.Cursor,https://github.com/AnySoftKeyboard/AnySoftKeyboard/commit/f3ec3698f0a20d4a94b92a0ef522e0a9548a1405,doInBackground(),UserDictionaryEditorActivity.java,4a57b5f90cc68e8c1442325a5d003aa9f68939dc5dbcb1fd7ac779c8b1c7c0f1,https://raw.githubusercontent.com/AnySoftKeyboard/AnySoftKeyboard/f3ec3698f0a20d4a94b92a0ef522e0a9548a1405/src/com/anysoftkeyboard/ui/settings/UserDictionaryEditorActivity.java,8c01c0dcc1b6ea3930f44838b398369e4466dc13de567cb862011b3144863c4a,https://raw.githubusercontent.com/AnySoftKeyboard/AnySoftKeyboard/4b7d7142583554833dac2516c4351cb7c03ff974/src/com/anysoftkeyboard/ui/settings/UserDictionaryEditorActivity.java,2012-01-18T21:38:56Z
45,AnySoftKeyboard,AnySoftKeyboard,android.database.sqlite.SQLiteDatabase,https://github.com/AnySoftKeyboard/AnySoftKeyboard/commit/79c11f6eee733b9123c825949fb61b4bad9a4075,closeAllResources(),AutoDictionary.java,5b17da55e2ef0c7d58e0b50bb106cb291658ee919079a2d03763ef578517ff24,https://raw.githubusercontent.com/AnySoftKeyboard/AnySoftKeyboard/79c11f6eee733b9123c825949fb61b4bad9a4075/src/com/anysoftkeyboard/dictionaries/AutoDictionary.java,9d1ee3621e470aa3eb7883ba2ba6feec659977b9cab07cc6ba057fc6d59be30f,https://raw.githubusercontent.com/AnySoftKeyboard/AnySoftKeyboard/fa32c64565ddfd7f236379baac35e09b4f381053/src/com/anysoftkeyboard/dictionaries/AutoDictionary.java,2013-01-30T20:02:06Z
46,thialfiha,apg,android.database.Cursor,https://github.com/thialfihar/apg/commit/5895385153aa1b56717495b816238961d03023a5,dataUriFromContactUri() @line 303,ContactHelper.java (line 309),d9d4964018558eee98368938c66ee66f70d5dfbf3f07da7e252782da0df776e8,https://raw.githubusercontent.com/thialfihar/apg/5895385153aa1b56717495b816238961d03023a5/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/util/ContactHelper.java,9cb6ca67497ce0d1027d1aeab1988c3c14a22db6f73652c8852c732b91020c75,https://raw.githubusercontent.com/thialfihar/apg/300fd8e0f26c328aa351318fdea17485d2d940d4/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/util/ContactHelper.java,2015-06-17T18:26:06Z
47,thialfiha,apg,android.database.Cursor,https://github.com/thialfihar/apg/commit/5895385153aa1b56717495b816238961d03023a5,writeKeysToMainProfileContact() @line 536,ContactHelper.java (line 572),d9d4964018558eee98368938c66ee66f70d5dfbf3f07da7e252782da0df776e8,https://raw.githubusercontent.com/thialfihar/apg/5895385153aa1b56717495b816238961d03023a5/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/util/ContactHelper.java,9cb6ca67497ce0d1027d1aeab1988c3c14a22db6f73652c8852c732b91020c75,https://raw.githubusercontent.com/thialfihar/apg/300fd8e0f26c328aa351318fdea17485d2d940d4/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/util/ContactHelper.java,2015-06-17T18:26:06Z
48,thialfiha,apg,android.database.Cursor,https://github.com/thialfihar/apg/commit/f5aa36ef9f092240f99cb64b83cc64b91544d638,startListFragments() @line 219,AppSettingsActivity.java,d21e4c205a2cdbf7dcfe46de818bcf885f3aac7bdeb4a36f2b453c635710999b,https://raw.githubusercontent.com/thialfihar/apg/f5aa36ef9f092240f99cb64b83cc64b91544d638/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/remote/ui/AppSettingsActivity.java,149f5f021eb4a86199437471e734e3731703718b96574650e1e3b32314d682db,https://raw.githubusercontent.com/thialfihar/apg/5895385153aa1b56717495b816238961d03023a5/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/remote/ui/AppSettingsActivity.java,2015-06-17T19:30:25Z
49,thialfiha,apg,android.database.Cursor,https://github.com/thialfihar/apg/commit/f5aa36ef9f092240f99cb64b83cc64b91544d638,updateAllKeys() @line 560,KeyListFragment.java,59fbb01d1306977bf1f2a8f27fc842054f1bc86dad509e02e3d7496f2ea9be5e,https://raw.githubusercontent.com/thialfihar/apg/f5aa36ef9f092240f99cb64b83cc64b91544d638/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/ui/KeyListFragment.java,c62d6c436469251a1514a7b2212b507989c2a27beb6ebe08d77142b169e0141b,https://raw.githubusercontent.com/thialfihar/apg/5895385153aa1b56717495b816238961d03023a5/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/ui/KeyListFragment.java,2015-06-17T19:30:25Z
50,thialfiha,apg,android.database.Cursor,https://github.com/thialfihar/apg/commit/91d500b20dba3d83085e4cca8836a4eaff24f113,exportKeyRings() @line 483,ImportExportOperation.java,75605bcf2c9ef8c57ba5c1710a1830103004598f65192b37d19e80c989f816ef,https://raw.githubusercontent.com/thialfihar/apg/91d500b20dba3d83085e4cca8836a4eaff24f113/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/operations/ImportExportOperation.java,eaafbceb6937f02088746c1acfa5279d18e43e82ca0533f13dd77a5dc606d415,https://raw.githubusercontent.com/thialfihar/apg/a45aaa2277422b2bc1521f9237f0ec6c5684bd0c/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/operations/ImportExportOperation.java,2015-05-06T09:25:29Z
51,thialfiha,apg,java.io.BufferedOutputStream,https://github.com/thialfihar/apg/commit/e1285eec7b3fea5ea86bb8cac598e98d6d9f7f14,exportKeyRings() @line 438,ImportExportOperation.java,0e0fc76e6e1175647e23c8f97aa111af7092bd42a88f91edf37896c9f6c94157,https://raw.githubusercontent.com/thialfihar/apg/e1285eec7b3fea5ea86bb8cac598e98d6d9f7f14/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/operations/ImportExportOperation.java,aeb9360d219675c4621e6c56f538f91e436ece73ebc6c5cd4bc9ff37a35a05d2,https://raw.githubusercontent.com/thialfihar/apg/727783dd00a03e81113f618edf0024da60314be6/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/operations/ImportExportOperation.java,2014-10-29T21:39:38Z
52,thialfiha,apg,java.io.DataOutputStream,https://github.com/thialfihar/apg/commit/5895385153aa1b56717495b816238961d03023a5,writeCache() @line 69,ParcelableFileCache.java,aa8b60f6c3605638539d4c2235378ce525e17ef172481b9f8758a7d26eb17355,https://raw.githubusercontent.com/thialfihar/apg/5895385153aa1b56717495b816238961d03023a5/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/util/ParcelableFileCache.java,ab7f44dd4dcb6aae9f913117dc2084eac3f56ab1c7e7b225da916beb9a6bd7b3,https://raw.githubusercontent.com/thialfihar/apg/300fd8e0f26c328aa351318fdea17485d2d940d4/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/util/ParcelableFileCache.java,2015-06-17T18:26:06Z
53,thialfiha,apg,java.io.FileInputStream,https://github.com/thialfihar/apg/commit/f5aa36ef9f092240f99cb64b83cc64b91544d638,copy() @line 392,KeychainDatabase.java,fbb719f8971b437da72412d0ea3b479a0ee74567180222f56a6e56493bcab6f5,https://raw.githubusercontent.com/thialfihar/apg/f5aa36ef9f092240f99cb64b83cc64b91544d638/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/provider/KeychainDatabase.java,a478c0e0be5b2624d0eceb335fb2f22c1a2ba0753938fcc6ac5cd6ef8df50a14,https://raw.githubusercontent.com/thialfihar/apg/5895385153aa1b56717495b816238961d03023a5/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/provider/KeychainDatabase.java,2015-06-17T19:30:25Z
54,thialfiha,apg,java.io.FileOutputStream,https://github.com/thialfihar/apg/commit/f5aa36ef9f092240f99cb64b83cc64b91544d638,copy() @line 393,KeychainDatabase.java,fbb719f8971b437da72412d0ea3b479a0ee74567180222f56a6e56493bcab6f5,https://raw.githubusercontent.com/thialfihar/apg/f5aa36ef9f092240f99cb64b83cc64b91544d638/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/provider/KeychainDatabase.java,a478c0e0be5b2624d0eceb335fb2f22c1a2ba0753938fcc6ac5cd6ef8df50a14,https://raw.githubusercontent.com/thialfihar/apg/5895385153aa1b56717495b816238961d03023a5/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/provider/KeychainDatabase.java,2015-06-17T19:30:25Z
55,thialfiha,apg,java.io.OutputStream,https://github.com/thialfihar/apg/commit/f5aa36ef9f092240f99cb64b83cc64b91544d638,exportToFile() @line 413,ImportExportOperation.java,12e7b4a52afd0390151b4e0317548bd05afd54ac00753139dee4922ce679dda4,https://raw.githubusercontent.com/thialfihar/apg/f5aa36ef9f092240f99cb64b83cc64b91544d638/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/operations/ImportExportOperation.java,d1b7707a816e5788325f28e8657c83a0c85ecdfc4edb810e7c14ff2147e75400,https://raw.githubusercontent.com/thialfihar/apg/5895385153aa1b56717495b816238961d03023a5/OpenKeychain/src/main/java/org/sufficientlysecure/keychain/operations/ImportExportOperation.java,2015-06-17T19:30:25Z
56,liato,android-bankdroid,java.io.InputStream,https://github.com/liato/android-bankdroid/commit/2f48db166d5f0765a6b087c3707ee0fe12d55e3d,readJsonValue() @line 176,Lansforsakringar.java,50ec5b92d907b26c4f87e0a6d1c955b490edab2093b9b4c5fd37f8f401f5a14a,https://raw.githubusercontent.com/liato/android-bankdroid/2f48db166d5f0765a6b087c3707ee0fe12d55e3d/bankdroid-legacy/src/main/java/com/liato/bankdroid/banking/banks/lansforsakringar/Lansforsakringar.java,10c5783411e80c7158fe516ece19dda5f899f66f557e0085ff755feef4f6ec86,https://raw.githubusercontent.com/liato/android-bankdroid/096d565e3d1ab004bec53cfed2b08d6eab000b3e/bankdroid-legacy/src/main/java/com/liato/bankdroid/banking/banks/lansforsakringar/Lansforsakringar.java,2015-04-04T09:02:36Z
57,liato,android-bankdroid,org.apache.http.impl.client.DefaultHttpClient,https://github.com/liato/android-bankdroid/commit/2655094aa465c8b3fa0b871d77a160b4a0c73d4a,doInBackground() @line 142,AccountActivity.java,727fe32a9e3ddc28928fcfd27f646ba7a62134e69c70bb8ba3eb36bf4457bd2a,https://raw.githubusercontent.com/liato/android-bankdroid/2655094aa465c8b3fa0b871d77a160b4a0c73d4a/src/com/liato/bankdroid/AccountActivity.java,e95f6fcc7e1384e384372ea6c170e941fee9a2cce5b56d080cd8f1d711089780,https://raw.githubusercontent.com/liato/android-bankdroid/2b0345b5c2b01670346307461bc45a676e3a55d5/src/com/liato/bankdroid/AccountActivity.java,2010-10-29T03:15:03Z
58,liato,android-bankdroid,org.apache.http.impl.client.DefaultHttpClient,https://github.com/liato/android-bankdroid/commit/2655094aa465c8b3fa0b871d77a160b4a0c73d4a,doInBackground() @line 73,AutoRefreshService.java,2b84d6bcd0f334df123f186ce9acaac1b800e30ba9cbe759050c697b63817837,https://raw.githubusercontent.com/liato/android-bankdroid/2655094aa465c8b3fa0b871d77a160b4a0c73d4a/src/com/liato/bankdroid/AutoRefreshService.java,8fc8facf277ab13cd809f1064e91a4a5fe7b07a70522bc1e8e9c068e608d1c27,https://raw.githubusercontent.com/liato/android-bankdroid/2b0345b5c2b01670346307461bc45a676e3a55d5/src/com/liato/bankdroid/AutoRefreshService.java,2010-10-29T03:15:03Z
59,liato,android-bankdroid,org.apache.http.impl.client.DefaultHttpClient,https://github.com/liato/android-bankdroid/commit/2655094aa465c8b3fa0b871d77a160b4a0c73d4a,doInBackground() @line 203,BankdroidWidgetProvider.java,2b84d6bcd0f334df123f186ce9acaac1b800e30ba9cbe759050c697b63817837,https://raw.githubusercontent.com/liato/android-bankdroid/2655094aa465c8b3fa0b871d77a160b4a0c73d4a/src/com/liato/bankdroid/AutoRefreshService.java,7a163143579aeedf6ec9b2da7a7532877858e8a7c99c2e12474a944dac32c9d4,https://raw.githubusercontent.com/liato/android-bankdroid/2b0345b5c2b01670346307461bc45a676e3a55d5/src/com/liato/bankdroid/BankdroidWidgetProvider.java,2010-10-29T03:15:03Z
60,liato,android-bankdroid,org.apache.http.impl.client.DefaultHttpClient,https://github.com/liato/android-bankdroid/commit/2655094aa465c8b3fa0b871d77a160b4a0c73d4a,doInBackground() @line 36,DataRetrieverTask.java,f51eca6827fa3ff6a765018a3f8f491064eae4f275cf7a31df09ce67d65d4810,https://raw.githubusercontent.com/liato/android-bankdroid/2655094aa465c8b3fa0b871d77a160b4a0c73d4a/src/com/liato/bankdroid/DataRetrieverTask.java,7a163143579aeedf6ec9b2da7a7532877858e8a7c99c2e12474a944dac32c9d4,https://raw.githubusercontent.com/liato/android-bankdroid/2b0345b5c2b01670346307461bc45a676e3a55d5/src/com/liato/bankdroid/BankdroidWidgetProvider.java,2010-10-29T03:15:03Z
61,Bitcoin-wallet,Bitcoin-wallet,android.database.Cursor,https://github.com/bitcoin-wallet/bitcoin-wallet/commit/b419a9f80a007c9b805aa581d8125d751aeb2011,get(),SQLiteBlockStore.java,5172d0946a3dbc1c75c6120d9d91d181b7a37c3c5cc0285c093bc7ea4a79ddcd,https://raw.githubusercontent.com/bitcoin-wallet/bitcoin-wallet/b419a9f80a007c9b805aa581d8125d751aeb2011/src/de/schildbach/wallet/store/SQLiteBlockStore.java,f526c531ecae13a1df5dd978293816c548f1100879ad3100fc0236b4b88ad504,https://raw.githubusercontent.com/bitcoin-wallet/bitcoin-wallet/e05dfb7fae01d85a72aa025cd757a2ad8851c628/src/de/schildbach/wallet/store/SQLiteBlockStore.java,2012-01-01T20:43:52Z
62,Bitcoin-wallet,Bitcoin-wallet,android.database.Cursor,https://github.com/bitcoin-wallet/bitcoin-wallet/commit/b419a9f80a007c9b805aa581d8125d751aeb2011,sqliteBlockStore(),SQLiteBlockStore.java,5172d0946a3dbc1c75c6120d9d91d181b7a37c3c5cc0285c093bc7ea4a79ddcd,https://raw.githubusercontent.com/bitcoin-wallet/bitcoin-wallet/b419a9f80a007c9b805aa581d8125d751aeb2011/src/de/schildbach/wallet/store/SQLiteBlockStore.java,f526c531ecae13a1df5dd978293816c548f1100879ad3100fc0236b4b88ad504,https://raw.githubusercontent.com/bitcoin-wallet/bitcoin-wallet/e05dfb7fae01d85a72aa025cd757a2ad8851c628/src/de/schildbach/wallet/store/SQLiteBlockStore.java,2012-01-01T20:43:52Z
63,Bitcoin-wallet,Bitcoin-wallet,java.util.concurrent.Semaphore,https://github.com/bitcoin-wallet/bitcoin-wallet/commit/0efaa79fe37d0ad86946ece7f031d0cadd997a45,onChainDownloadStarted(),DownloadListener.java,fbc39fb125595cc96375469bac6b048d0abc7b9c555c4ed450a45cb91e6f4fdc,https://raw.githubusercontent.com/bitcoin-wallet/bitcoin-wallet/0efaa79fe37d0ad86946ece7f031d0cadd997a45/src/com/google/bitcoin/core/DownloadListener.java,1ce8a0af404ee1246173927f494c17a9bebb2b0b274d5ef079935d811b51852b,https://raw.githubusercontent.com/bitcoin-wallet/bitcoin-wallet/6388d3c75e861f8d0cf1359b9ef67b9f99796d2c/src/com/google/bitcoin/core/DownloadListener.java,2011-11-03T16:29:57Z
64,Bitcoin-wallet,Bitcoin-wallet,java.util.Formatter,https://github.com/bitcoin-wallet/bitcoin-wallet/commit/06b9048809443aeeb2e4a5e7fa7945e70f3197f8,appendReport() @line 291,ErrorReporter.java,f4bd318e55e876353a1660f595d6f25533e0ee0040a10dda03404a5596cce1b0,https://raw.githubusercontent.com/bitcoin-wallet/bitcoin-wallet/06b9048809443aeeb2e4a5e7fa7945e70f3197f8/wallet/src/de/schildbach/wallet/util/ErrorReporter.java,fa64bcc21ce1e098350248af364d08f5563a217f58a9362ff25c0d3c5c49d214,https://raw.githubusercontent.com/bitcoin-wallet/bitcoin-wallet/c33b6525df3cbcb1da78414461062b028f8307b8/wallet/src/de/schildbach/wallet/util/ErrorReporter.java,2012-12-07T15:08:37Z
65,felixb,CallMeter,android.database.Cursor,https://github.com/felixb/callmeter/commit/51fc65c615611e61ca8e3838be82ce72c7ddee9d,onPause(),HourGroupEdit.java,39bf0de3d927b8ed9b4c576d09d89ea5034e542ec46434dd1fd94af1595ac5b6,https://raw.githubusercontent.com/felixb/callmeter/51fc65c615611e61ca8e3838be82ce72c7ddee9d/src/de/ub0r/android/callmeter/ui/prefs/HourGroupEdit.java,345b8490f6212557cc917ea48466c14f1304430352a3a35f7fae10036594ab79,https://raw.githubusercontent.com/felixb/callmeter/aed879c8a6d51f54fc629884b231082b55e2bfa6/src/de/ub0r/android/callmeter/ui/prefs/HourGroupEdit.java,2013-09-25T05:37:28Z
66,felixb,CallMeter,android.database.Cursor,https://github.com/felixb/callmeter/commit/51fc65c615611e61ca8e3838be82ce72c7ddee9d,onPause(),NumberGroupEdit.java,c91d433d145154be533c0823e136aedda824f418c7f21028705b66dfa667689d,https://raw.githubusercontent.com/felixb/callmeter/51fc65c615611e61ca8e3838be82ce72c7ddee9d/src/de/ub0r/android/callmeter/ui/prefs/NumberGroupEdit.java,ad4643b74413a944b5a28b845ad2e527e1515b8ce77a583e26520f2863bc2186,https://raw.githubusercontent.com/felixb/callmeter/aed879c8a6d51f54fc629884b231082b55e2bfa6/src/de/ub0r/android/callmeter/ui/prefs/NumberGroupEdit.java,2013-09-25T05:37:28Z
67,felixb,CallMeter,android.database.Cursor,https://github.com/felixb/callmeter/commit/07971742bb12cb4a9b808af0ec336d8f50ba6256,updateMMS(),LogRunnerService.java,ce86f8180d96740f9d9c2a03e17af2122802f45622ab279e7b0d2a6c1b34417d,https://raw.githubusercontent.com/felixb/callmeter/07971742bb12cb4a9b808af0ec336d8f50ba6256/src/de/ub0r/android/callmeter/data/LogRunnerService.java,0f4923159b8e31582095c729613c5ac962b68ccee4b2e293ba5ae518be151ae9,https://raw.githubusercontent.com/felixb/callmeter/a6688d9fbcb4cdf66818f3728281ae5d93d3d773/src/de/ub0r/android/callmeter/data/LogRunnerService.java,2010-11-11T18:49:34Z
68,felixb,CallMeter,android.database.Cursor,https://github.com/felixb/callmeter/commit/46cd2e0fc7b4f59f98fca12ef945bdedf5c983dc,doInBackground(),NameLoader.java,4461ca9b7710d5964044e0e6458a0cb671d29ac9eea831c3b6b17984db46d5d7,https://raw.githubusercontent.com/felixb/callmeter/46cd2e0fc7b4f59f98fca12ef945bdedf5c983dc/src/de/ub0r/android/callmeter/data/NameLoader.java,9e25c49d7e9f87eb0da5b1effd1eae089214fcac81e6c4ea566be319dd1219af,https://raw.githubusercontent.com/felixb/callmeter/4c5f567e81af860b7145999b502cc7de8d733e0b/src/de/ub0r/android/callmeter/data/NameLoader.java,2012-12-01T09:19:57Z
69,felixb,CallMeter,android.database.Cursor,https://github.com/felixb/callmeter/commit/e345669a042d99adfc8a85fa4e734a48cd8ea137,backup() @line 2740,DataProvider.java,0b19dfed989f71230f60243abbf9f4ad92e6d5008001c346217280d7c2ce043d,https://raw.githubusercontent.com/felixb/callmeter/e345669a042d99adfc8a85fa4e734a48cd8ea137/src/de/ub0r/android/callmeter/data/DataProvider.java,e4c8f1e2fce0d666041170ba321dd3bb5abcf7388e6ee6902b8f6a55e4bed756,https://raw.githubusercontent.com/felixb/callmeter/9500b4240c99fc797b55cf58eb1ce360840ea3fb/src/de/ub0r/android/callmeter/data/DataProvider.java,2012-02-14T06:23:20Z
70,felixb,CallMeter,android.database.Cursor,https://github.com/felixb/callmeter/commit/025a50fffbac4f5c155b17ca7b55ada779969b11,swap(),Plans.java,12019e3bce8a950a2714f242b843c460fd759f7e5e7aaa728902872bca81927b,https://raw.githubusercontent.com/felixb/callmeter/025a50fffbac4f5c155b17ca7b55ada779969b11/src/de/ub0r/android/callmeter/ui/prefs/Plans.java,db84bd0c30fb59bb9534d45b760ea8b5017fe97554c809e83a7426bd841733c9,https://raw.githubusercontent.com/felixb/callmeter/14f44523a581b2fa03954e77116075809d8e01b3/src/de/ub0r/android/callmeter/ui/prefs/Plans.java,2010-06-21T21:22:05Z
71,felixb,CallMeter,android.database.sqlite.SQLiteDatabase,https://github.com/felixb/callmeter/commit/72350334e6dac7a16450310bfd04a725f8776559,backupRuleSet(),DataProvider.java,2e8dedf1b13c3fe40e52f4de04873d9493b2ef78489a645764902de6a35ab1e9,https://raw.githubusercontent.com/felixb/callmeter/72350334e6dac7a16450310bfd04a725f8776559/src/de/ub0r/android/callmeter/data/DataProvider.java,452caecdf4395f89610d625d04c4d4a0eafe69147586406cb7f436d3c8e0a736,https://raw.githubusercontent.com/felixb/callmeter/4fccc09ae9f23a4cd2a628d89d47d59549095f40/src/de/ub0r/android/callmeter/data/DataProvider.java,2010-07-18T15:19:20Z
72,felixb,CallMeter,android.os.PowerManager.WakeLock,https://github.com/felixb/callmeter/commit/4e9106ccf2510d29ec0f0024378db92ddab965ab,onHandleIntent() ,LogRunnerService.java,6349383800d017af00fe3f5b1b3fbd70f08fe3536d468ed8c06e2a5ad4815943,https://raw.githubusercontent.com/felixb/callmeter/4e9106ccf2510d29ec0f0024378db92ddab965ab/src/de/ub0r/android/callmeter/data/LogRunnerService.java,eaebd2e97733426309814bdc232745ae1dacba3dd03fb5395ebfa851501acbf0,https://raw.githubusercontent.com/felixb/callmeter/10729ea13bab0c4dadfa7fe765fc743ef1385fa0/src/de/ub0r/android/callmeter/data/LogRunnerService.java,2011-12-17T16:08:05Z
73,felixb,CallMeter,java.io.BufferedReader,https://github.com/felixb/callmeter/commit/cd722e26855fa8c5e4ed3fda7df71c6ffe2d1d09,doInBackground() @line 553,Preferences.java,ff7c7b83b3be8a2559b4472be91a2a9763bc9e4900f96c44ceb1d6be8df32741,https://raw.githubusercontent.com/felixb/callmeter/cd722e26855fa8c5e4ed3fda7df71c6ffe2d1d09/src/de/ub0r/android/callmeter/ui/prefs/Preferences.java,21e3288033c9f11abf3c7fd3725f4d6c4e40103a55fb20da33aacfbc0bdf6edf,https://raw.githubusercontent.com/felixb/callmeter/b0c2afad234de933cc452027668d34620ca0e4c4/src/de/ub0r/android/callmeter/ui/prefs/Preferences.java,2012-12-01T13:39:41Z
74,felixb,CallMeter,java.io.InputStream,https://github.com/felixb/callmeter/commit/cd722e26855fa8c5e4ed3fda7df71c6ffe2d1d09,doInBackground() @line 550,Preference.java,ff7c7b83b3be8a2559b4472be91a2a9763bc9e4900f96c44ceb1d6be8df32741,https://raw.githubusercontent.com/felixb/callmeter/cd722e26855fa8c5e4ed3fda7df71c6ffe2d1d09/src/de/ub0r/android/callmeter/ui/prefs/Preferences.java,21e3288033c9f11abf3c7fd3725f4d6c4e40103a55fb20da33aacfbc0bdf6edf,https://raw.githubusercontent.com/felixb/callmeter/b0c2afad234de933cc452027668d34620ca0e4c4/src/de/ub0r/android/callmeter/ui/prefs/Preferences.java,2012-12-01T13:39:41Z
75,egeo,cgeo,android.database.Cursor,https://github.com/cgeo/cgeo/commit/6a847d158b8ddc4409698e94da6a89887fc451cf,loadHistoryOfSearchedLocations() @line 2144,cgData.java,5226c7b500ab289b172e40c50fd77640f7239b90ade653d2a2836d641813dc09,https://raw.githubusercontent.com/cgeo/cgeo/6a847d158b8ddc4409698e94da6a89887fc451cf/src/cgeo/geocaching/cgData.java,ae25132326a3afd3258220ea7ec2c593f062798b068037c1865e782da73b6002,https://raw.githubusercontent.com/cgeo/cgeo/42e4da93bc86da6bbf43fe926ede0c41034b13a9/src/cgeo/geocaching/cgData.java,2011-08-10T17:34:42Z
76,egeo,cgeo,android.os.Parcel,https://github.com/cgeo/cgeo/commit/23bf7d5801aff5d29b4dd5ca818bf732d8e6a1b7,testParcel(),ImageTest.java,13d3b997dccfbb9fb3a003d20343108cf211282b2a45c28ac5fb41fdd83dbb48,https://raw.githubusercontent.com/cgeo/cgeo/23bf7d5801aff5d29b4dd5ca818bf732d8e6a1b7/tests/src/cgeo/geocaching/ImageTest.java,e2c93494c9835d34d8a9bc2ea70b66cae2db19ef8b2853e6492f74706af5e15d,https://raw.githubusercontent.com/cgeo/cgeo/253c271b345cf225afda2b2b16da2756e5e9f9d5/tests/src/cgeo/geocaching/ImageTest.java,2015-08-29T08:42:37Z
77,egeo,cgeo,java.io.FileInputStream,https://github.com/cgeo/cgeo/commit/20e76ededc86ee19c1fc1fe127d428820d1add2f,parse() @line 542,cgGPXParser.java,eb8ee2ce8f0af4435c29eacd02b51d7cb4c591aa7a084ff1f142e15951330159,https://raw.githubusercontent.com/cgeo/cgeo/20e76ededc86ee19c1fc1fe127d428820d1add2f/src/cgeo/geocaching/cgGPXParser.java,d7e8a442b3b166ca064774351022e722d705c899cf3650858fa325f9801d03ba,https://raw.githubusercontent.com/cgeo/cgeo/baf51975faa96a0ad8009362a19233bf8f8d37c0/src/cgeo/geocaching/cgGPXParser.java,2011-08-11T11:59:41Z
78,egeo,cgeo,java.io.FileOutputStream,https://github.com/cgeo/cgeo/commit/80ad4122acf199454342d8fb5703b374b3e17a4a,getDrawable(),cgDirectionImg.java,47ced305525129fddd7e7fe7431a2d6f88af4437a22df959d63c887fa06a605d,https://raw.githubusercontent.com/cgeo/cgeo/80ad4122acf199454342d8fb5703b374b3e17a4a/src/cgeo/geocaching/cgDirectionImg.java,580d2ae1b7ad4008cceed5dbc5b587307be12e84d89f9a137745647e8f51bada,https://raw.githubusercontent.com/cgeo/cgeo/baf51975faa96a0ad8009362a19233bf8f8d37c0/src/cgeo/geocaching/cgDirectionImg.java,2011-08-11T11:58:51Z
79,egeo,cgeo,java.io.InputStream,https://github.com/cgeo/cgeo/commit/702094e8bbda76a12b0673a61ca86b811a6a75fd,getRawResourceString(),AboutActivity.java,2ea6903460ffe62a5f907b8c6b56736121cf815ceb863acd36c025072c99c8b6,https://raw.githubusercontent.com/cgeo/cgeo/702094e8bbda76a12b0673a61ca86b811a6a75fd/main/src/cgeo/geocaching/AboutActivity.java,f138cc70d0438cbc6531ab3e036fab621e97fd82683ddb073fcad420e606bd47,https://raw.githubusercontent.com/cgeo/cgeo/1f1b81c531e98c3b91a1f9ca814df5ab8ee36912/main/src/cgeo/geocaching/AboutActivity.java,2015-04-01T16:04:41Z
